customer_id,customer_zip_code_prefix,customer_city,customer_state
XeFTfiOnYTuv,22010,guarulhos,SP
LYwYb8yxKpkd,37018,indaial,SC
dqIXhKZbPBJY,30830,varzea grande,MT
PC00gRqHkKRv,49995,petropolis,RJ
q6QTbAdH3PZE,58035,duque de caxias,RJ
l8GV3fj1UFvF,4775,porto alegre,RS
RVgISDtvbPxr,89253,uba,MG
yx9MICgeYzMQ,76932,alvorada,RS
bpR7CWVlNoSK,4424,jundiai,SP
bNw5DlKb7AhT,4921,ribeirao pires,SP
6o0b2Z0CG3Ro,73030,porto alegre,RS
1j3pQWHQ5zot,78128,tres coroas,RS
huFaOOhEdxBv,4513,sao paulo,SP
HppKEnuphZN5,23070,vitoria,ES
9DTU5IlpT7W2,59070,sao roque,SP
GFu9Xu6QwNl0,8441,sao paulo,SP
LQiGWTEQBA6h,26115,ribeirao preto,SP
Yhjz9nSOC3FC,7411,mucurici,ES
HPiqfMUyOVms,62460,franca,SP
XLrVrrsZNAcH,1229,sao bernardo do campo,SP
D5V1cvJYhF3n,9181,macapa,AP
9dIpDcbdM1gh,26196,bom despacho,MG
SZZQMAscEGrf,19060,maua,SP
pD21ESFlN0Db,48610,itapipoca,CE
eFtSbTfGx5IX,9341,barra mansa,RJ
l4eGOugQBnb8,45910,itaquaquecetuba,SP
0sHTrGCk4yg2,39480,campinas,SP
1wgqbF3MyYga,76560,varzea paulista,SP
LACW8MP1zvsa,32661,junqueiropolis,SP
rGhrJeXiDnB5,25926,cicero dantas,BA
DOo56CQs1tWw,5095,americo brasiliense,SP
jU43c8PCAq2T,81750,bauru,SP
cxPMLUUUyr4B,45980,sao paulo,SP
M5GMt0LE69PZ,4615,aperibe,RJ
noRii7kGt04M,64803,porto alegre,RS
BZD60PbEKLH7,28942,guara,DF
hflCMlOvHMQa,72745,sao paulo,SP
P4rltmCJcb28,35702,fortaleza,CE
TfI5TTV6Eppr,2225,sao paulo,SP
UnhQWt11fEJu,58580,niteroi,RJ
PqGegTKf9XuK,68924,astolfo dutra,MG
AvPl9mbSfu8n,3802,dourados,MS
nMFFGcEFoQak,20261,curitiba,PR
P2oGuz1b23Ej,38140,curitiba,PR
D6dAnkIny5gT,96445,brasilia,DF
lIHbLVofpTKw,38800,rio de janeiro,RJ
iwd9YYpsIzoA,44895,sao paulo,SP
c7pXdUbLAxJA,26540,rio de janeiro,RJ
MufUMOojyWvI,3077,itamarandiba,MG
PfTGbvGKb16Q,27523,sao bernardo do campo,SP
8X4f0CNbO3DD,77670,diadema,SP
vBRos3Ver3Ep,13067,fortaleza,CE
9Yodtbbvm9SF,4788,nova friburgo,RJ
N3sybuPeeVIi,8110,guaiba,RS
Yxhwqcx0AhML,11542,sao paulo,SP
8KMeLOWmyOgl,66025,rio de janeiro,RJ
S07ovHng6kWC,96402,nova ipixuna,PA
kNyVLPcyDXzF,36606,sao paulo,SP
0mqsjuari0L6,17290,recife,PE
qoukCIKRcCRg,62460,franca,SP
xpFrnE40eMHW,70743,santo andre,SP
O1Bu0EtLEUwm,2217,sao bernardo do campo,SP
ekjbxbs45wHP,4357,rio de janeiro,RJ
HX8ZeqoaJwfu,17017,guacui,ES
5FpJku81pDXN,64320,sao paulo,SP
p19mUhNhk5P5,13520,sao paulo,SP
A2D2v8W56FiY,44571,dois vizinhos,PR
v8J2ZR4W9Uvi,1306,serra,ES
U22oIWvEaKfD,29750,andradina,SP
5ozayAtS0UuL,83203,porto alegre,RS
jrNr1yGRKbnc,12919,belo horizonte,MG
UO8JUSm2TmkK,11605,vila velha,ES
2sGoRBq85vyj,65074,rio de janeiro,RJ
if27iKyNMiNw,55034,jacarei,SP
GwCy7D1I3DHA,35431,uberaba,MG
luX6V7r89Zro,21073,piracicaba,SP
wp18Ntd9JOb3,39340,rio de janeiro,RJ
TXdN9mU77nBE,5335,taboao da serra,SP
S7YKxCbwqwlE,83602,brasilia,DF
BSp7beLraAdd,45350,brasilia,DF
dVStM6SbcsG1,79995,sao paulo,SP
9RA6UCPlEgi9,71901,santo antonio da patrulha,RS
c4IEpweuBG2n,5048,sao carlos,SP
pVkgX6HjpwrN,86930,sao paulo,SP
qEJzLqLzfq3q,44002,sao paulo,SP
J0V8v9DGUJx8,84043,brasilia,DF
2Y9CkNeUC3GT,1016,santo andre,SP
xKxWtyHhyUZL,2939,sao paulo,SP
gbRUR4vHH5Fa,11664,rio de janeiro,RJ
GVr35ezn171N,3448,varzea grande,MT
KWgX4JXRxjcc,87045,mirai,MG
jQo9IDddAiBa,3617,brasilia,DF
K4rEi9wOGwzt,37860,rio de janeiro,RJ
9tc7oKv0xn2W,75255,sao paulo,SP
NwjsS2LTcgzd,6010,uberlandia,MG
eUbIvYEzB1FJ,13560,sao paulo,SP
bJZQYewJG4Tx,57080,jacarei,SP
neXMaPlyLyO8,30520,brasilia,DF
nszIhnAt2Ezd,56302,sao paulo,SP
fX9IEILoRShB,64095,sao paulo,SP
lDXdEvPulk63,4425,sao paulo,SP
yANgyHCviVPz,56750,belo horizonte,MG
mGe1wh5lVU24,9603,manhuacu,MG
nOubhYVNQdi5,77006,belem,PA
yxOiv0oibM1R,89650,arace,ES
wHFSZH2fCu3e,20766,sarandi,PR
ctrOcWP6LPmU,80530,jequie,BA
tj9VWrGfdTZq,4414,sorocaba,SP
i5SnS9xSUmMN,65047,macae,RJ
VcaMCL8UCRlh,15102,vila velha,ES
zz0ddmqjVywy,26572,peruibe,SP
u69AwSTWqU95,74030,sao vicente,SP
QHhSIr51V3du,2261,curitiba,PR
I7MklVohMCG9,56360,campos do jordao,SP
jwWWkBH1w3re,58429,registro,SP
SzIoVvyFnURR,4202,santo andre,SP
JcPC0jwqcDuo,13565,jacinto machado,SC
rxf2Q02lZ7ro,79034,jacarezinho,PR
mW4ozLhG9kaU,5334,brasilia,DF
37KfdJ6t85sa,79080,sao paulo,SP
pIhVYRNxGK8y,4718,sao paulo,SP
qybr2czfQboR,18115,sao goncalo,RJ
qlxXdMtOs1oY,70835,mozarlandia,GO
YsCXN1vEgnkB,63630,sao paulo,SP
j8DJG4N0vGjq,60510,sao paulo,SP
18MYSXklBt1B,5398,natal,RN
z6wvgWZe23nD,32405,presidente prudente,SP
rAl9Uj6wxBX7,7093,passo de torres,SC
28Cm5i1HS8Bu,4177,sao paulo,SP
zVEGXQVzc1uI,39598,penapolis,SP
MNCyQXHgZfkf,6764,jequie,BA
HQMiLgtRh3iK,18200,vitoria,ES
UTyAD9VHKTjA,13670,sao felix do araguaia,MT
h95qsDjXGOvJ,25010,rio de janeiro,RJ
caYPepQFAcBW,18077,sao paulo,SP
Eq6bIIUtuSdj,91349,braganca paulista,SP
pBDwvPT1OP6t,76386,porto alegre,RS
JjMbhkR9r5oz,60348,sao paulo,SP
ibEtBpP3AZbA,60411,cabo frio,RJ
tWIpDP0vUKRk,78045,sao paulo,SP
P3v3178qlQRm,26455,rio de janeiro,RJ
ZfcDesCg0BIr,23010,porto alegre,RS
lVSLL0rvpkb5,67020,campos dos goytacazes,RJ
NZUPe5H9AEgD,83900,londrina,PR
EORda4JUBRY9,9341,barra mansa,RJ
lR24rXL21QDe,28911,maringa,PR
M02xEjObGQGj,88805,manaus,AM
gtJJESHP4auJ,7013,contagem,MG
UOclrYLGy3cf,22621,varginha,MG
edYlH8qiX1bt,19067,vila velha,ES
Mzlzf9fVGZtz,29177,chapada dos guimaraes,MT
b9x4ciIL48g3,56318,montenegro,RS
N5NWQVXC4GxT,85580,rio de janeiro,RJ
RYkyLzX1mdHf,16050,estancia,SE
RrpX2eDfrOPy,89111,campinas,SP
Og0kM8DydbHT,74150,resende,RJ
OHlPWN06ff6h,75063,rio grande,RS
GJlXCwZCk9CL,59370,viamao,RS
5X0dFnA6y8Bp,55665,sao paulo,SP
MbGIVlQaHRcW,29400,brasilia,DF
TPdoN6q5598v,76630,florianopolis,SC
OOin5HEDTstg,2421,osasco,SP
xdOlvkExG7wm,58036,alem paraiba,MG
UefNkzQZ9Cip,26572,peruibe,SP
V67fgn5f0xHh,93525,rio de janeiro,RJ
NAmdmqOPAKHA,7956,belo horizonte,MG
qfBTWXEiVNVU,2060,salvador,BA
SFUjHAiIUMtS,1507,sao paulo,SP
q6WXQqqcT0ZS,79840,mesquita,RJ
jShMO7ktwTMW,46550,sao paulo,SP
UuhBkh7wYzey,68515,manaus,AM
zUEeAdPfGtyN,39340,rio de janeiro,RJ
l1qtwyNvQwcx,64690,sao paulo,SP
DTGnsj9IYtHA,18500,sao paulo,SP
VdtIHZTvLwME,64601,santa luzia,MG
da63sML8RVVx,32450,sao paulo,SP
GjvUcif6ZK3t,6767,itapevi,SP
Wvm8PY5gYUJn,68741,jandira,SP
Np0wyVGY3Ave,18270,rio de janeiro,RJ
MvxX7vU87Ulv,15880,capim grosso,BA
181pyXhzFZOS,3525,cambui,MG
XO1PqE8aTqNq,69086,niteroi,RJ
7YQHrqyUs7N1,95042,rio de janeiro,RJ
n6SDuwBrQHQj,29057,sao paulo,SP
x4ojGhV6dqKT,6419,catuipe,RS
tcxtv4efk2EA,83010,maringa,PR
BqamQazjDjjn,23016,maracaju,MS
7N5NV8EjYHds,2615,rio de janeiro,RJ
XKn0R2dWFpOd,27240,estancia velha,RS
SOtqXN1MqcLj,45790,abaete,MG
EFUDZXXDxQfq,73370,praia grande,SP
mefZNsUYwP6N,9974,campinas,SP
0OVeHOJqCxP9,38240,campinas,SP
Sn7h8KfE5omy,19031,osasco,SP
zq0qUM57dOgS,91120,jacaraci,BA
K7sDRRgHDq78,74605,mogi das cruzes,SP
iQAKji1vL80M,4267,jundiai,SP
rOl3oC3zXFlv,6172,venancio aires,RS
fcPfk6ZFth7M,32341,sao paulo,SP
XEeUT4vNCiXO,97020,barueri,SP
15aVZzifaBVG,14800,unai,MG
no2lzlerhl7S,76963,candido rodrigues,SP
DBFcWFSZvh6A,15970,mococa,SP
fjSIgAc3Lw1o,98240,sao paulo,SP
YAi6f8oty5nV,4846,guanambi,BA
yv9zZ7Xyst5n,14871,cotia,SP
aCPUSpYf14q5,96760,franco da rocha,SP
1bbQJYaQcpuJ,3583,sao paulo,SP
MrFV20UzWIGV,88101,curvelo,MG
ScF4iXZWObFo,95925,sao paulo,SP
i9I3xeAJS4TI,88430,rio de janeiro,RJ
RYS3g2DxWa2D,19014,ribeirao pires,SP
wACmkDFNq4e5,6785,santiago,RS
0b0wwWez5lJD,56280,sao paulo,SP
Ce4WzEiIz5Wv,72243,rio de janeiro,RJ
JhjDAhHMb9r1,2219,sao paulo,SP
3CenU6p2tkDD,7813,sao paulo,SP
TjJLWTM0M1fx,13310,cuiaba,MT
gvG3q0Mx0e08,4746,jaboticabal,SP
80kszLLNmfXR,88372,itapaci,GO
wa5IN0R7Uy2A,99460,suzano,SP
LoNSBMq9Gz4L,38745,rio de janeiro,RJ
vvz8KTHiXOrw,62030,ouro preto,MG
WayL7H5mmDBy,36275,sao paulo,SP
gBtShiGlIbgm,71810,sales oliveira,SP
nQPqRZFJJ0VB,3136,santo andre,SP
IP27UkZpM66i,17026,santa maria,RS
slSavreoHq9C,4456,sao paulo,SP
SHLwpOADm61B,18225,sao paulo,SP
YCcNJVRjR9Ix,3674,sao paulo,SP
H88eTQ6U0iCA,95650,campinas,SP
GOuG0NiWYvD1,26540,rio de janeiro,RJ
5sQnF6F1Y4Qh,85740,barueri,SP
SE01fLd1GMtg,93050,tambau,SP
pGzedEJnQFD5,77350,barretos,SP
e33IfQFYphJD,2019,santo antonio do jardim,SP
Cqs6KfkWADcg,60742,pocos de caldas,MG
ZPmFAZDwjKHT,6335,porto alegre,RS
jUIWtDydkeLh,42835,campinas,SP
rP4tTqYbNAnY,28080,feira de santana,BA
vwxhSRbWZXNp,76150,sao paulo,SP
uYsLGAyGj0Qj,11722,garca,SP
vqdTjfq6IWP6,35164,taruma,SP
cVxMz4AaJ0us,88865,campinas,SP
AT4gBNj9xePm,75064,joao pessoa,PB
bBOHtQfd8VgM,79610,rio de janeiro,RJ
MW1fMsROf0UA,44082,sao paulo,SP
bBC0nKj0uRGx,97900,nova iguacu,RJ
MDiP7htyWDCs,37136,betim,MG
GDY8Ru5wS5jk,9333,bento goncalves,RS
Ru4p0DPJou3i,7911,sao bernardo do campo,SP
HqJxh7vhKc7s,4555,rio de janeiro,RJ
9Iu8Pu3Q33Ju,68140,taboao da serra,SP
XkgxL2Gr1PFs,62030,ouro preto,MG
n7xI7Qz3YYvX,19060,maua,SP
4meiaY0VBPJE,80310,campinas,SP
v54MTFqLWn16,17490,venda nova do imigrante,ES
GizIWMLhKyF4,74620,acaiaca,MG
Giyn8XtTmvHk,68374,uberlandia,MG
J1g4IRih1iBj,85423,fortaleza,CE
CGwYRkfsSbJ5,4814,chapeco,SC
OvFZKJ0WX2JS,41613,sao paulo,SP
B3QY8RRQF2Sf,17390,osasco,SP
iViwUdxG7L3Y,70238,campinas,SP
CcESDfF6gEMJ,6764,jequie,BA
hRxtdBzAsrpZ,44920,barra do corda,MA
Sb4J5XQZNWxp,25651,recife,PE
lxdxIGqV8bbp,74893,taquara,RS
wrPlliWxCNso,7802,sao paulo,SP
Si0E7Harqy0N,1243,rio de janeiro,RJ
264FMc5Otoh8,76375,nova iguacu,RJ
AOQinlPs8PBt,13830,senador amaral,MG
aZApepcWC2K7,97700,uniao da vitoria,PR
TaGSdxYNcl8N,8321,rio de janeiro,RJ
bKOHQAqq1MDg,94810,imbituva,PR
LTkLBM2oPB9X,89111,campinas,SP
I2LytXvXG8VC,18550,piraquara,PR
XcFpu1UzeOAl,3952,guarulhos,SP
kie1gKVapsPC,42701,capivari,SP
OKVLyiiIAiUG,29172,presidente prudente,SP
LUWFLG4aBGLV,5664,salvador,BA
DFXusnRwYMaX,4170,caraguatatuba,SP
ZC3jIMq40ECR,53130,sao mateus,ES
DomgGD6MjwK2,69086,niteroi,RJ
H0Dw4XPJ5cyC,57820,juiz de fora,MG
Fv1eQUbzjbtY,15650,sao paulo,SP
BFMUNsXeOYPp,30330,sertaozinho,SP
hajweBxKFUIn,44035,rio das ostras,RJ
I7JIQQiJUJnx,86078,sao paulo,SP
cIqtpmcLLXCH,64804,paulinia,SP
qSBySh1qFE56,78435,guarulhos,SP
VgFXOqTIWCqP,89620,sao paulo,SP
Qznj1VDfN6oS,15081,sao paulo,SP
ImsKFinyZNIs,94430,santa albertina,SP
Zc6ZcnKiN1CZ,1135,sao paulo,SP
zynWpU0oHucU,34590,sao paulo,SP
3TwxAxkYPsVo,95960,diadema,SP
srOENbeT0oc4,25075,mogi-guacu,SP
LbYHwERJVZKS,12955,queimados,RJ
7tPhrtbjz6Im,5617,sao jose do egito,PE
M5ANYtw7g38J,5108,sao paulo,SP
fy3MTNNlkWYw,3505,sao paulo,SP
ugBwQv2t9T9v,5757,abreu e lima,PE
lmtE4ZZ1FyiC,18700,osasco,SP
HyXzYaJJUIto,86480,pires do rio,GO
LkaBFHNyZksz,21550,praia grande,SP
oArdLAsdO59Q,89818,rio de janeiro,RJ
Ua9y0vcMSxXu,12760,campina grande,PB
0XL185oezL4G,31340,sao paulo,SP
mekQ9y1GOlHj,4087,itamonte,MG
vmeC1c2tJVZz,4773,sao paulo,SP
raZf7gx046Xx,35431,uberaba,MG
y2CVN5TIcEZO,28810,cananeia,SP
z2nM4KGpB4ik,78275,rio de janeiro,RJ
vey6pEj0BvEr,3962,rio de janeiro,RJ
DfWTExHKAL03,4015,rio de janeiro,RJ
uJYeKsXexcxr,52020,chapeco,SC
JMHy7T7N1FZr,6010,uberlandia,MG
6TfGHc9tJbmp,22740,belo horizonte,MG
yyeOpX8SxowY,68927,campo grande,MS
H32fTlG6KMS6,5437,cajueiro,AL
cNzjAFBSTGpy,97645,caieiras,SP
JTV0wJQcCfxi,32220,sao paulo,SP
AmVm4PXc2WqC,25051,sao bernardo do campo,SP
fHGmQN3bNam7,6770,taubate,SP
S84YFbg8EuFG,4470,tres coracoes,MG
ySaPfMnuxVK6,4424,jundiai,SP
Ytc4ZovPHFJe,40220,niteroi,RJ
HjrwEbW9XvvY,13872,santo angelo,RS
V9PlzocsKxCI,71215,vitoria de santo antao,PE
znliLcd4sO4Y,70232,sertaozinho,SP
ewspjGRsB1l5,4816,biguacu,SC
XaqqzQfSXogX,35270,quirinopolis,GO
uABCFHILGGy1,4425,sao paulo,SP
Z1ipclHdoRKT,26125,sao paulo,SP
HaKFLfp2my5S,23070,vitoria,ES
xb6adDTDl000,99835,itapevi,SP
CqCciB8AdbJM,85940,rio de janeiro,RJ
dXWb7Wa7T0tq,5755,sao paulo,SP
yPM8C3waVDa5,77750,sao goncalo,RJ
sAsRTFBnYPi8,1501,ubatuba,SP
jxWjazGhTlGv,89220,carapicuiba,SP
pjctgA5LzU2I,62030,ouro preto,MG
RbOlxszDfUH4,88828,sao paulo,SP
1CXstJlBBERU,41225,araxa,MG
HABBuiNg48pS,5844,florianopolis,SC
5Z0vGRIBYMMF,3918,capitolio,MG
pdJrsNGWLwE0,77026,campinas,SP
pWgK8d8JyhWh,55525,suzano,SP
9CEfICygIBsF,28070,tres cachoeiras,RS
i0jrhjfMYio4,12830,manaus,AM
NNkAySfgs6ek,18510,sao paulo,SP
aAc4Sj4h6qXZ,26115,ribeirao preto,SP
Q13Grz8Csa8Y,7197,niteroi,RJ
hkkcJyrl1Hh3,13177,rio branco,AC
NqiFB4pBiDVm,3523,senador salgado filho,RS
seXwP8DvSDm2,46550,sao paulo,SP
TlL1qmmwiY9z,2631,rio de janeiro,RJ
lCx26ErlNP6W,3617,brasilia,DF
fBtlvRi4pLD2,38710,sao vicente,SP
I53JPGrZ6CMN,23094,rio de janeiro,RJ
8XAhD4TDVwUr,32421,pitangui,MG
E2RrMTEP10ZP,86160,guararapes,SP
jDwl2UU8sSP7,36913,coromandel,MG
WQCx6ybb8WbM,3281,nova andradina,MS
vMQw4pIVL49I,75955,sao paulo,SP
peP5y0Ah9PCM,32150,itauna,MG
QnPoyJ4a9Lq7,5327,pirassununga,SP
jRuavNXlHf6X,5407,suzano,SP
cuAHglniQ1mo,78710,mogi das cruzes,SP
KXiHZRjGa4Bz,1216,escada,PE
dI7Qb93J2X1M,1545,campinas,SP
Y7qSw38pz96l,81220,rio de janeiro,RJ
sgyqA8DQj9gn,7400,atibaia,SP
tW1eBqUAPjz2,36050,ponte nova,MG
MHHyczrz5RPa,55350,santa luzia,MG
aVDLCfgG2nxf,36974,sao paulo,SP
xjAGPR47MXdN,63600,campinas,SP
weo0B8F1OKIJ,60115,tupa,SP
lx93imh5FuDF,6160,sao paulo,SP
PZSaAEF4ZOOo,6290,teresopolis,RJ
4E5jPkpawxbh,31980,sao bernardo do campo,SP
vbEj66dhTF87,74633,rio de janeiro,RJ
dmn8LIjIfH2q,72715,belo horizonte,MG
HLVru56Py3Et,27286,rio de janeiro,RJ
kZF6r6TJeuEr,31746,campinas,SP
94pEZwwNsfo6,84026,itaqui,RS
LdhHRv2tz8zU,4164,anapolis,GO
yzyjAbeIHLkQ,36345,colombo,PR
p8RTjxK5F4Th,62380,guarulhos,SP
JWeXaJFSAloO,5038,teresopolis,RJ
LpRUt74A2oqZ,3941,sao paulo,SP
LKJrY3gBKRJo,55194,cajamar,SP
7FfLLUJBwpQ1,90470,itajuba,MG
cnBHlL0OTK1n,98300,contagem,MG
Vbvmq54CGu3O,9160,santos,SP
UcjHKHNqe9zD,49290,formosa do rio preto,BA
ntHQsszFwSCN,35938,rio de janeiro,RJ
rUesUsMXU7Hr,53429,goioere,PR
nBd71VY2myZY,14883,recife,PE
xzKNuwJckTrz,13590,vitoria da conquista,BA
i5qWxgWdnqPH,83503,novo hamburgo,RS
EO1vuhA0TgoN,13733,florianopolis,SC
BKLL83LShIB0,59012,franca,SP
oaGhZmMn35yL,4545,macae,RJ
i1RsNkWai7T1,77670,diadema,SP
XISdq24tZcUf,3871,sao jose dos campos,SP
gOuQusSdw4vF,83215,sao paulo,SP
rhsohF5HFz3I,87308,belo horizonte,MG
RBIBoPmIuXyw,75110,santa maria,RS
9P9cDnYV4C4V,1501,ubatuba,SP
8lsqUePwweir,85960,nova granada,SP
LshEulXhJPL1,91240,londrina,PR
rJkEiP7g5DI2,16360,sao paulo,SP
0IkoqofZAgM1,3064,vila velha,ES
9wVVU3kxkDyg,37136,betim,MG
gJjExXdjDlih,55016,caratinga,MG
gIvrzDzztfOT,3063,rio de janeiro,RJ
tShsaKPkM8t8,41350,brasilia,DF
jYyhdEvCN4v8,21236,rio de janeiro,RJ
5roYthQbm8xs,6381,aurora,SC
5SKphUd3UnvT,86290,ituiutaba,MG
NF7ReeJbr9V8,68020,ponta grossa,PR
O70X3gnujAuA,97546,sao paulo,SP
lPhoQVdMYgTA,84031,sinop,MT
xxMTqmzEvuRV,5397,sao jose dos campos,SP
RyPXffdCn5Wn,32412,santa fe do sul,SP
OXareHfxCNaK,9960,simoes filho,BA
bsaPkR6hYgze,38406,sao lourenco,MG
2a2K7ZSBJsVn,12332,brasilia,DF
0XwqMKDJYiE4,14840,duque de caxias,RJ
ykEKzft7EM8u,5842,cajuru,SP
o6oTx52ATZih,28922,maringa,PR
yJktaFPVbSgX,28892,sao bernardo do campo,SP
5XAb29wcOjIh,11082,rio de janeiro,RJ
8NabWiZtyU0w,68745,sao paulo,SP
7cyx2f8I9Jm8,99170,belo horizonte,MG
7lf1FY6D7SYx,15860,rio de janeiro,RJ
xoKa9FaKuVx5,89520,artur nogueira,SP
zHoWAuXRsWEP,95840,cataguases,MG
m2Kf7WUmEJZf,33082,itaborai,RJ
TNbd5tDej44r,3658,sao paulo,SP
PNKerhw6b8II,25975,sao paulo,SP
rSlU8Sa0GS5R,22755,sao paulo,SP
svCCtr37qUhs,88115,morro grande,SC
sJH5HEc9ztv5,5422,santana do livramento,RS
lc2Hvl78D1Mo,59014,sao paulo,SP
qo0aV71bHPOy,61880,porto velho,RO
oPzTGM0zAulI,20561,teresina,PI
gQEVPKIB2pGG,72600,taiobeiras,MG
3wDQcejOJeHi,38819,sao paulo,SP
C6I8zgWD3967,44755,fortaleza,CE
hcoBMKW11Gwx,13910,iraquara,BA
GSLsu44ATg8r,12445,juiz de fora,MG
bXurWSgTzgfR,4023,sao paulo,SP
znpVg0jITihy,64695,niteroi,RJ
1V9IGpPAAzVb,63034,belem,PA
eg5iVCua6hTZ,17501,itapevi,SP
dFbd33uyaGqr,62190,niteroi,RJ
Gn0aTCHIaGpV,6885,sao paulo,SP
wnlZxMhNJIFp,1026,sao paulo,SP
jBRGSfC7yz6j,66830,horizonte,CE
dAxqEkOpY5U5,57045,sao sebastiao da grama,SP
bleai1ECKGjJ,45078,nova iguacu,RJ
Dauki5y7o0y4,62190,niteroi,RJ
8RZhhMVoUUyO,63180,mairinque,SP
nPyh4QdXoM6K,44620,leme,SP
LuaLJCPb58S0,31130,vitoria,ES
IMuH1lr0v7cq,36530,taguatinga,DF
nOp7XtUYKE6m,38415,rio de janeiro,RJ
6WdbbiBHb4Hw,48850,belo horizonte,MG
dpBUlBGbKrGs,58400,brasilia,DF
AnQvVRTHfZdJ,54740,brasilia,DF
BRYswotTVYQm,23510,rio de janeiro,RJ
kikKWD0trSBh,32604,guarulhos,SP
LPwHgcFzsKpR,18108,belo horizonte,MG
1ehpG3APdhNH,20051,santo andre,SP
uAlk96OxzPzF,88790,belo horizonte,MG
T8Dc6P8IsxPM,15102,vila velha,ES
bYt1h9xso4Mo,29703,sao paulo,SP
Wog155cVQhgs,5396,atibaia,SP
PfH6NcQidTGD,6394,claudio,MG
Du74KUuIjlxw,13370,brasilia,DF
78EfwhJ40sDg,82015,rio de janeiro,RJ
qBsv8o9WQ3I7,73805,guarulhos,SP
B9IEnsirCIfC,4429,sao jose do rio pardo,SP
GBAvOjLYvwzi,50770,alegrete,RS
4jWSAzyucmjX,82520,itapetininga,SP
ejDYzHbQwizB,23030,braganca paulista,SP
cfHxEc3Dxmlo,2631,rio de janeiro,RJ
sO88a01KabGu,99430,londrina,PR
pfKsLLk7EvFs,13013,acopiara,CE
itUvTyCh5BbE,37470,brasilia,DF
KG6QgcytWfyQ,85506,igrejinha,RS
O9b6duJSwkXq,6631,rio das ostras,RJ
LlCmUaXG4ko2,49690,sao paulo,SP
AntCR61XyR1p,7021,curitiba,PR
8ZoNUe5C0OgL,24456,sao paulo,SP
CCH6nZ6cgyUp,4506,blumenau,SC
gk9XRIKgIRtx,68685,taubate,SP
Df64tQJIgX7L,76386,porto alegre,RS
JKOWp7tzCUhS,90550,belo horizonte,MG
hg5EOr2nefdt,83414,porto alegre,RS
VB9L5tqaNei4,1324,salvador,BA
Z5YzZplFUBxz,83408,rio de janeiro,RJ
b7XmhjaKB1Pe,89031,nova serrana,MG
uBpOmlfisgNd,81580,sao luis,MA
f3D36euCArKF,60035,sao paulo,SP
x81HKyPh8au5,13100,sao paulo,SP
qHT6OJyXWJhk,3564,sao paulo,SP
a1KQXaMFfZsS,27947,vila velha,ES
cxIgbV5LcEMS,3653,cajamar,SP
gB9WmwwI4Am1,66115,jundiai,SP
MmXf9eoCitYz,39960,botucatu,SP
c0tK0wN1oRtI,17450,cascavel,PR
a1iG6AhKG2nL,79040,jundiai,SP
YWMjvLMjbCl9,82940,paulinia,SP
YXWCBqH4Iplm,5041,cubatao,SP
a7m0n8j95AaO,3817,pereira barreto,SP
eKAMfF1qe8Q3,99074,sao paulo,SP
xZaTlkKT8tTN,13044,niteroi,RJ
WpGBqwpmMpmX,39363,primavera do leste,MT
Of5mjYXa3w8P,13335,sao paulo,SP
9kiBTU6KZcwT,91450,sao paulo,SP
lqxslp7O96fU,29026,sao paulo,SP
MBArV6uniNdz,27285,sao paulo,SP
kcXzzLgfEeZ0,2631,rio de janeiro,RJ
nQVv0w7sIUbn,72601,sao paulo,SP
1ceedbYY6L2t,17670,itapetinga,BA
gNmW14790aGS,5433,campo largo,PR
BxGFXMI1W2XY,14409,sao paulo,SP
93QH6BZWe9C9,1231,jaboatao dos guararapes,PE
3Ul1hmKi5RFE,7221,barra velha,SC
ABjwYax75zVL,95875,sao paulo,SP
Gzd6TDjrvc0i,87506,abreu e lima,PE
HCUUyFR38tbl,4023,sao paulo,SP
6zAEwzWNhGv0,59330,osasco,SP
t9hR7hOmGOZM,9810,recife,PE
GWq1yQ8y58nP,18320,manaus,AM
Y4Xpxi0HC7GN,24020,santa maria,RS
YDUBaTRqMTTy,20071,itaquaquecetuba,SP
haZLeC41iesI,20531,franca,SP
5vyDUc6dJSFh,65480,sao paulo,SP
Ok4e5sAwCgP5,4865,engenheiro paulo de frontin,RJ
N2zlCBNcmCwu,23904,montes claros,MG
9oVK1QK2XC4J,82220,muriae,MG
6kjMiBJOJ1Cy,78180,bauru,SP
75S12po4BALr,22776,vitoria,ES
Cv2F8LMrU1A3,45037,presidente prudente,SP
mX2YKM4vHVqc,60010,belo horizonte,MG
ATJaB2eUDa7l,2225,sao paulo,SP
F1O3ELwLFCb3,29701,sao paulo,SP
WauxajO6M18Y,38442,alto paraiso de goias,GO
HwONZMSp8zR0,4556,niteroi,RJ
hN63kSvQBNW9,96407,rio de janeiro,RJ
7xgPDdIyx46D,12960,santa isabel,SP
huDyUrigHBXU,89480,porto alegre,RS
FN40XGQ1qBoo,18276,senador canedo,GO
fxpbZ0oYq64I,83570,teresina,PI
FlkFls74KlEV,68580,maringa,PR
uqe5TiQ4OcNB,71975,iepe,SP
jdsxebMXJUOB,40391,curitiba,PR
8NH0ZZQh0F2P,38064,sao paulo,SP
cQ78qncRnFUX,82100,rio de janeiro,RJ
wIzXW3KBFSbw,4405,guaruja,SP
OGHgQqcFSdTK,9139,pinheiro machado,RS
GoiLfIIq7DK3,29212,sao paulo,SP
u0CsKCLu9v51,37652,fortaleza,CE
rhMWTS0kiNn2,8773,marau,RS
