product_id,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm
mvIDP1oG7q2B,toys,3150.0,53.0,4.0,43.0
V4omJlEx8Zjd,toys,150.0,16.0,5.0,12.0
IdNW3TEDg5mG,toys,2850.0,30.0,30.0,30.0
MXIDpBL8zOVA,toys,1350.0,27.0,9.0,18.0
phsExdlaB57e,toys,12500.0,57.0,54.0,21.0
1VSNKpJBi2wA,toys,600.0,20.0,5.0,15.0
ady1xNAAs5s1,toys,350.0,28.0,6.0,13.0
6DqxyRfaLCsD,toys,929.0,24.0,16.0,20.0
kDRXuKFkaWpT,toys,150.0,16.0,5.0,16.0
zMrOQINPvXLK,baby,3050.0,28.0,33.0,45.0
ticLW3MTyrql,toys,867.0,20.0,7.0,14.0
R54uUmnStSDI,computers_accessories,280.0,20.0,15.0,14.0
7B84WyY5laCu,toys,500.0,20.0,11.0,13.0
3xlWcST0LPjE,toys,120.0,30.0,15.0,15.0
82DpsHGTLkGB,toys,444.0,20.0,14.0,16.0
PwP6Nxf4ubzt,toys,200.0,16.0,3.0,12.0
amwdhnETyWkj,toys,200.0,25.0,5.0,12.0
d2v6RV4e4qHZ,computers_accessories,950.0,26.0,16.0,16.0
WbB86KqMPZpr,toys,500.0,16.0,30.0,16.0
EtByr6hYFH77,toys,850.0,25.0,18.0,40.0
3FsAFa9VSdTK,toys,300.0,51.0,15.0,15.0
oJfXwuzTqXXt,toys,1250.0,35.0,7.0,48.0
uznylvUySTix,toys,19150.0,87.0,76.0,16.0
3hFgY14cseag,toys,5650.0,73.0,73.0,20.0
7Hj7Oxu6yjWB,toys,2850.0,90.0,25.0,35.0
AtDfdGiK9us7,toys,300.0,16.0,2.0,11.0
i7lE2qJaARKR,toys,100.0,20.0,2.0,26.0
1Ds2HvWxpkv9,toys,50.0,16.0,16.0,17.0
m9nIXiBWXU3e,toys,100.0,16.0,13.0,16.0
Bgn5iYnM6jLd,toys,5250.0,50.0,50.0,50.0
Hh61P9XhdxJT,furniture_decor,2850.0,40.0,5.0,44.0
icdtCDkjpSZQ,toys,342.0,18.0,13.0,15.0
D2mJlIP1Jyzl,auto,5575.0,63.0,9.0,63.0
1Shu25hw8jmU,sports_leisure,150.0,16.0,16.0,11.0
9aYW6y7QbLLz,toys,225.0,24.0,13.0,31.0
I8ktE07oQw3g,toys,900.0,22.0,15.0,22.0
GwfglPZB7G3O,toys,6200.0,22.0,21.0,18.0
SLTlrWtcYt1m,toys,1750.0,37.0,22.0,40.0
8TCxUk3i86VO,toys,25850.0,38.0,79.0,49.0
IsZjzccNmyFP,housewares,200.0,40.0,11.0,30.0
90K0C1fIyQUf,toys,491.0,19.0,12.0,16.0
jReBzVwWFt41,toys,400.0,23.0,4.0,23.0
OS0xuZWVHTCx,toys,1150.0,40.0,11.0,15.0
ka8V60xGQPku,office_furniture,8200.0,53.0,74.0,18.0
5XyF6Al83MtA,sports_leisure,150.0,16.0,16.0,11.0
TRC630YpvWhk,toys,400.0,25.0,11.0,16.0
OeUekC5bivVr,toys,1400.0,16.0,15.0,15.0
v6yZZjXyU5qz,computers_accessories,250.0,16.0,5.0,11.0
srfk6M7UO6gp,toys,750.0,40.0,4.0,30.0
wCmsgKTmHq16,toys,13388.0,54.0,47.0,28.0
QQKVFr0IsuCP,toys,600.0,26.0,13.0,41.0
aIFlSrarDc1d,toys,750.0,16.0,20.0,16.0
PHX4YBlKM42Q,cool_stuff,600.0,42.0,25.0,15.0
9LCMBuPu6rw0,health_beauty,250.0,16.0,4.0,11.0
NOQ5V1RCdCE4,toys,125.0,25.0,14.0,18.0
CthGk4MUhtwz,toys,600.0,17.0,17.0,60.0
hoK78U5KzEot,home_confort,4250.0,45.0,15.0,35.0
oX8dgtFlR8Vj,toys,1750.0,30.0,30.0,30.0
0lknZmzdsPGM,toys,850.0,28.0,5.0,21.0
gxRr9ggR0Bml,toys,1874.0,38.0,38.0,26.0
pDgjyNjo0Zvs,toys,650.0,60.0,10.0,50.0
HJapKAczztTp,toys,425.0,25.0,19.0,17.0
hn7szEJHw5LE,toys,792.0,19.0,14.0,16.0
9nNkcIAPOZHT,computers_accessories,200.0,39.0,2.0,30.0
ZWyg4uNWPHjJ,toys,250.0,16.0,2.0,11.0
V3JbvrJbaY6B,watches_gifts,250.0,40.0,10.0,25.0
dJSCGuOlcPUR,bed_bath_table,950.0,16.0,10.0,16.0
GcczNYiR3qNe,bed_bath_table,650.0,31.0,13.0,20.0
6dCrtBo9Sdg0,toys,2000.0,30.0,20.0,30.0
KRmfEATBEZ32,toys,200.0,28.0,11.0,14.0
NV4rX1SQcHvM,office_furniture,12700.0,55.0,70.0,18.0
hIKGv3hBF2wB,electronics,150.0,24.0,12.0,18.0
8v7mdn81yrJS,toys,375.0,17.0,7.0,12.0
ljosLjOD0OXK,perfumery,500.0,16.0,15.0,15.0
7ChuJzq1prjT,toys,150.0,19.0,8.0,11.0
HcvOassQq76f,toys,292.0,18.0,10.0,15.0
j758JJ0fpVTe,auto,20100.0,61.0,61.0,37.0
OiK1b2fe0HzA,toys,450.0,40.0,4.0,30.0
ENiV9sgoKFta,toys,200.0,16.0,3.0,26.0
AlMdpXAKv4Bt,perfumery,300.0,16.0,16.0,16.0
6soosajYgXvH,toys,6250.0,25.0,50.0,25.0
YDpSj0a6EoDu,toys,200.0,20.0,5.0,20.0
7SbxZe82YD4g,toys,427.0,15.0,17.0,14.0
cFGoe7WovIoX,toys,450.0,25.0,25.0,25.0
PJxDa1BiwKkC,toys,900.0,36.0,10.0,19.0
FY04OAzGwGJK,fashion_shoes,500.0,29.0,7.0,16.0
5a3fOLvOnQ3s,toys,396.0,18.0,11.0,14.0
9KqRiI3Ii0jQ,toys,2750.0,35.0,35.0,11.0
x8Lsn6dModFB,cool_stuff,7100.0,36.0,47.0,32.0
SbxcQtwgrEya,toys,900.0,25.0,5.0,25.0
R1B0BaC5sF4b,toys,1440.0,23.0,22.0,11.0
27O0he9UZll1,toys,10800.0,54.0,27.0,36.0
d3ZkJfJnOcIY,health_beauty,1200.0,25.0,12.0,19.0
heA9dIUKbSPM,toys,7550.0,28.0,40.0,40.0
3tszAqUtGKM0,toys,1300.0,45.0,15.0,35.0
IRbuBtjPda48,toys,375.0,21.0,11.0,17.0
8GJMyjv32Gsp,toys,1200.0,60.0,15.0,40.0
d69nZU7qL2sC,toys,240.0,20.0,16.0,15.0
zdUuk6tLiuDR,toys,4000.0,80.0,33.0,60.0
1uux8qNTHbEp,toys,10475.0,52.0,51.0,17.0
fwrvlh3HREGL,toys,300.0,16.0,6.0,15.0
Iz4AmVs2A45Q,toys,600.0,18.0,9.0,16.0
l2k1XPbM32KE,computers_accessories,3475.0,54.0,13.0,48.0
a3O7KWdsexjY,toys,875.0,25.0,18.0,40.0
f8z5ahQufKsT,construction_tools_construction,3400.0,16.0,27.0,35.0
xrYWOQmAFdce,toys,6730.0,34.0,28.0,29.0
0V362ohWqlPc,bed_bath_table,550.0,40.0,5.0,30.0
M2yq1kWBi0Ci,bed_bath_table,2100.0,40.0,6.0,29.0
5kL4FGLj12p8,toys,150.0,16.0,6.0,11.0
C3auJULgJWMA,toys,1000.0,20.0,16.0,14.0
ThQfZwdtBB0I,toys,200.0,20.0,10.0,20.0
pMOePVIKFxGd,toys,5900.0,35.0,35.0,26.0
ro08JPncYzLh,garden_tools,1650.0,30.0,22.0,30.0
yW4cF4N8w4n2,toys,500.0,70.0,8.0,60.0
ifOyaTorkIqj,computers,12000.0,27.0,50.0,53.0
bfDwU2tIIQ1H,toys,11100.0,52.0,44.0,27.0
Lpr8jV4Falt7,toys,2650.0,33.0,25.0,25.0
ccg64CBDaXEK,toys,1100.0,24.0,21.0,16.0
wNK5m4HQOkpQ,toys,1100.0,30.0,23.0,20.0
JUZSyxq6s6nI,toys,400.0,20.0,12.0,15.0
OHx9qtwX4uTi,toys,1000.0,16.0,2.0,11.0
D8uBzjjjGWdW,perfumery,400.0,16.0,10.0,11.0
drFzV1dkYc5Q,bed_bath_table,7150.0,40.0,20.0,40.0
3IfbKIrHYEBJ,furniture_decor,2300.0,33.0,12.0,33.0
FkDNIFiX19cI,computers_accessories,173.0,18.0,13.0,12.0
QswxUPYwgvyE,toys,1500.0,34.0,7.0,32.0
27O0he9UZll1,toys,10800.0,54.0,27.0,36.0
pIgqUMJrEsc8,toys,1350.0,36.0,26.0,16.0
7H4steocwAhP,toys,500.0,49.0,12.0,27.0
TWgMSyFIorAK,toys,19450.0,45.0,50.0,45.0
sZPDopwjwXU1,auto,2450.0,30.0,30.0,30.0
6mn5tvCl8jJW,toys,750.0,20.0,14.0,17.0
ZknfQlkmL4kZ,toys,4600.0,45.0,13.0,34.0
dAz11YkQkoue,health_beauty,100.0,20.0,15.0,15.0
s4xdWEWcLuKb,health_beauty,250.0,19.0,11.0,23.0
QKvkzZZaJZPP,toys,1175.0,45.0,7.0,35.0
iNUlfDQEmael,toys,800.0,26.0,9.0,24.0
kGIpx1PCKnCX,toys,275.0,32.0,20.0,33.0
ro08JPncYzLh,garden_tools,1650.0,30.0,22.0,30.0
wCmsgKTmHq16,toys,13388.0,54.0,47.0,28.0
EsnAZ1XLScOY,baby,850.0,39.0,16.0,40.0
XtQNWk9oPPAP,toys,600.0,25.0,10.0,20.0
DBNWuPBAp8fw,toys,350.0,20.0,2.0,26.0
nAED1YHEBQTo,toys,600.0,29.0,10.0,13.0
u2atxLeCkaHI,electronics,100.0,23.0,8.0,18.0
4xl3DUy6JOK3,toys,350.0,36.0,6.0,22.0
jlTRM9AVDZYI,toys,200.0,25.0,5.0,15.0
u4iRTmhmy48k,health_beauty,200.0,20.0,20.0,30.0
gSo0KkQdrf66,toys,200.0,20.0,20.0,20.0
QFTWw9VD2QzH,tablets_printing_image,300.0,26.0,3.0,26.0
wEXYeIBMtNpz,toys,1700.0,65.0,6.0,50.0
ynNMa7hjgdaB,toys,683.0,31.0,25.0,24.0
FR9wyklIp68X,auto,550.0,21.0,18.0,13.0
euYgRjXCzRSk,toys,6250.0,60.0,20.0,40.0
b1IvZgLLOHA9,toys,2600.0,56.0,11.0,41.0
Df2of57PnmOL,toys,1450.0,37.0,11.0,32.0
L7BoWEH4q85u,toys,24950.0,104.0,25.0,35.0
pdRmYEfbMGKc,computers,13700.0,27.0,50.0,53.0
sRlwSxtFPDl5,toys,7300.0,45.0,15.0,34.0
o51gixO9ozc4,toys,400.0,30.0,10.0,15.0
6wVwV3l3CjzU,furniture_decor,900.0,40.0,8.0,40.0
ZWyg4uNWPHjJ,toys,250.0,16.0,2.0,11.0
LdDNb5R4HLs9,toys,1700.0,70.0,10.0,100.0
iRL67gYkWr3H,drinks,700.0,20.0,20.0,20.0
Biwi1BNtUB7l,toys,1500.0,30.0,22.0,30.0
axhQ6mGbCYzy,toys,11600.0,58.0,20.0,58.0
Lio9tPQdN1fT,toys,4117.0,60.0,15.0,49.0
NDXr9BpDHzF7,office_furniture,11880.0,50.0,60.0,27.0
Zj4QoNlcO7Zr,toys,50.0,40.0,2.0,24.0
s0JyOTH3Auwe,furniture_living_room,12400.0,72.0,25.0,22.0
QWvhnqF5bFOW,toys,2100.0,30.0,30.0,15.0
0cKiwidbQ5hs,furniture_decor,2400.0,30.0,35.0,30.0
O4LpHlqMgkbR,toys,150.0,16.0,9.0,20.0
TyDgB4dvXPuU,toys,431.0,19.0,17.0,15.0
qatEVLU5dHSm,toys,150.0,41.0,2.0,29.0
LMZxqlyRDuPY,toys,50.0,19.0,4.0,20.0
ssZQDTdv1ISb,toys,400.0,34.0,4.0,22.0
WBou7rx3Rioz,toys,800.0,23.0,10.0,23.0
gtI02Kakki4Q,toys,9550.0,35.0,45.0,45.0
jyTcqEFxjY8C,toys,550.0,48.0,11.0,11.0
CpsVrQC3iWcp,toys,200.0,19.0,5.0,11.0
DwErrH6eI5GJ,toys,7650.0,20.0,20.0,20.0
CkMalWp3nvuW,toys,2134.0,25.0,22.0,16.0
UfXptlZJEvgL,toys,10700.0,40.0,40.0,40.0
LCuEMPKYDq1g,toys,200.0,20.0,20.0,20.0
Qhv4IvIjRXmk,toys,950.0,16.0,21.0,11.0
4tz7ISSv0FaE,furniture_decor,600.0,68.0,11.0,13.0
VLKByieWnckH,toys,100.0,18.0,7.0,17.0
XC2MGbArQRvf,garden_tools,400.0,25.0,5.0,11.0
oO4PZs91b44P,toys,100.0,16.0,16.0,11.0
K35ErlmYxmP3,toys,150.0,17.0,8.0,14.0
oW6KDobidlmB,toys,950.0,45.0,15.0,35.0
BdxltOaL6ZJF,toys,613.0,20.0,15.0,18.0
u69VvMqx3sWY,toys,6050.0,25.0,50.0,45.0
foZZxEVttNza,toys,150.0,21.0,9.0,14.0
Yto1v5Abm1cA,toys,2.0,11.0,11.0,52.0
dxdnb8jK4jdn,toys,50.0,16.0,3.0,12.0
fJOMyLSpholI,toys,200.0,20.0,2.0,15.0
pLitFgQH41I3,housewares,200.0,26.0,4.0,19.0
41aFYOivJQXZ,toys,13200.0,56.0,48.0,38.0
1edaUIVffPFF,watches_gifts,584.0,16.0,11.0,13.0
ktHbaUWLPcUG,toys,150.0,16.0,16.0,11.0
dADFagLuuQtq,health_beauty,200.0,16.0,16.0,12.0
UgkSjxoiV9Ev,toys,2600.0,50.0,10.0,30.0
PlNU0zDJAyt7,toys,600.0,38.0,16.0,25.0
K89Dd22PPCY9,housewares,483.0,22.0,26.0,23.0
WtAWUQ3tWNcL,toys,600.0,50.0,5.0,16.0
gvuXllVkyy9o,watches_gifts,300.0,16.0,2.0,11.0
xl7fxh09W8xU,toys,4105.0,67.0,10.0,67.0
y2MAnns4G96G,computers_accessories,207.0,19.0,11.0,14.0
3MVstNiTKcyW,toys,800.0,16.0,10.0,16.0
2iycTd7NuJjj,toys,1400.0,37.0,23.0,35.0
v39OtBskmPKj,bed_bath_table,550.0,30.0,3.0,19.0
LWtfKnvqFu5N,toys,250.0,22.0,2.0,11.0
kRtkPwlKZro4,furniture_decor,2500.0,105.0,3.0,70.0
sVjELbiZZCee,sports_leisure,650.0,28.0,20.0,25.0
wTXDkTI38pWk,garden_tools,850.0,16.0,7.0,30.0
SPb3iuvpCeVR,toys,300.0,20.0,20.0,20.0
pwKC4WGEtMsM,housewares,350.0,22.0,8.0,19.0
UEzxWNTxmIY4,toys,350.0,20.0,5.0,16.0
nA91hHD1MxtM,toys,150.0,17.0,8.0,14.0
RsoX7bKaMjhO,toys,630.0,21.0,12.0,15.0
JW48souF0RzQ,bed_bath_table,800.0,45.0,10.0,34.0
cDbPGaABVJh1,baby,350.0,38.0,8.0,38.0
wYpJ3j8cxnSo,toys,100.0,20.0,2.0,25.0
YHFFpeygJkaf,toys,1100.0,34.0,11.0,25.0
VN6KvZ5IB5Qy,housewares,5950.0,33.0,26.0,33.0
uWQH0VMpunVa,toys,105.0,20.0,20.0,20.0
l9QNKFFF1AO4,computers_accessories,200.0,41.0,2.0,29.0
JHNFHI1OMh0H,electronics,150.0,18.0,12.0,15.0
89oT9Pz9eQaA,toys,150.0,16.0,13.0,14.0
CpwH1KOlVbt0,books_imported,1000.0,29.0,3.0,21.0
QkyFKbG2l3kN,toys,2350.0,32.0,52.0,19.0
JiUuWnlDddUM,toys,15250.0,80.0,23.0,44.0
Y6z2ccr6ILTJ,toys,3300.0,60.0,18.0,50.0
QCHD969oa2xy,toys,6700.0,40.0,20.0,50.0
uxdyBzsEist4,toys,300.0,16.0,2.0,20.0
2fnUdOEjMCtv,toys,133.0,16.0,7.0,13.0
fM1aygcrJAdZ,toys,250.0,16.0,7.0,11.0
AbKib9jvuX32,toys,575.0,25.0,13.0,14.0
jrOrZ1o4LV94,toys,138.0,16.0,13.0,14.0
9NwzO0Pm0fDM,toys,1550.0,30.0,22.0,30.0
MQ2y03vEkluo,bed_bath_table,250.0,16.0,22.0,11.0
8ObAXJO8XA28,toys,650.0,20.0,10.0,15.0
eZJseuR9dJrm,toys,250.0,20.0,20.0,20.0
Tlrt5y0XZ6Lq,toys,400.0,18.0,12.0,15.0
VO9zkVqUuXkp,toys,353.0,36.0,6.0,16.0
7I2dZxXtiFVj,toys,1300.0,33.0,10.0,49.0
dW6bwF1msrmZ,toys,1150.0,35.0,25.0,25.0
xWrBTfT41Fle,toys,100.0,22.0,23.0,16.0
LwaKZsVXbR3P,toys,600.0,20.0,8.0,14.0
SeW2lg8f8CMx,toys,100.0,20.0,20.0,20.0
DbVCXPbkOiTo,health_beauty,683.0,31.0,16.0,16.0
7u9WIysbYSsr,toys,300.0,20.0,5.0,25.0
zshJhzyjUYvc,toys,169.0,16.0,10.0,12.0
DwErrH6eI5GJ,toys,7650.0,20.0,20.0,20.0
Jhcat9WVor5r,toys,1050.0,16.0,27.0,16.0
zKhHil9yyY7K,books_general_interest,425.0,28.0,3.0,20.0
iwlJRWn8GcIP,toys,1663.0,36.0,14.0,27.0
oW6KDobidlmB,toys,950.0,45.0,15.0,35.0
AFCF3aIZyNqZ,toys,2850.0,21.0,8.0,21.0
wdV7yJzaz3Su,toys,4338.0,17.0,12.0,14.0
wI2DMtc4X2fD,toys,200.0,25.0,10.0,16.0
nnMjs8zJLbre,toys,1813.0,30.0,13.0,28.0
gytiHCk1h8bB,toys,150.0,18.0,18.0,18.0
bw4D1I6O0ayl,toys,12000.0,45.0,35.0,45.0
mAzgpn01byu3,toys,900.0,46.0,10.0,34.0
WKeXxZpqVyev,toys,275.0,13.0,13.0,13.0
KOEIvJHVkal4,toys,1250.0,36.0,6.0,28.0
Bm79EpNbenRP,toys,250.0,20.0,9.0,11.0
cknJxv19AtA0,toys,300.0,16.0,8.0,11.0
3Fzo8pkOICfR,home_appliances,1000.0,35.0,46.0,35.0
ZHpOFiDUJQcr,bed_bath_table,1975.0,41.0,13.0,31.0
mUzVm5ukrxKM,auto,5950.0,65.0,11.0,65.0
ZWxyz2tWThWM,toys,1750.0,20.0,20.0,20.0
SDejjsDHO8kL,toys,1750.0,50.0,6.0,19.0
uAgBwgdQWJYr,toys,50.0,18.0,6.0,11.0
7yh6BZkc9H0n,toys,900.0,16.0,2.0,11.0
Jhcat9WVor5r,toys,1050.0,16.0,27.0,16.0
W94GLNSVu1Mf,toys,200.0,16.0,9.0,12.0
xAU5QJnI3NSi,toys,400.0,18.0,11.0,20.0
RZFpNG6HRECw,toys,300.0,20.0,20.0,20.0
EGg2Hl3aW7V5,toys,400.0,28.0,9.0,18.0
MVB7gUF2AlxT,toys,3000.0,30.0,10.0,30.0
f6Y0uTZC7KsR,toys,1017.0,37.0,5.0,37.0
Ly39HDLMrH1F,toys,250.0,27.0,5.0,20.0
jh2p6jkoXgDD,toys,275.0,18.0,4.0,18.0
ySKT9J7YMJG6,toys,400.0,20.0,30.0,20.0
5p5SFlWRdguH,toys,5700.0,39.0,30.0,29.0
sCONCvmO1cEY,computers_accessories,6550.0,20.0,20.0,20.0
Ez9srfz3jOkb,toys,1850.0,19.0,16.0,17.0
w1uR2RNTe8ls,toys,700.0,30.0,40.0,50.0
pyCtyCpiCiiG,toys,150.0,21.0,9.0,14.0
pwKC4WGEtMsM,housewares,350.0,22.0,8.0,19.0
m4yX2xoQqKHN,toys,1850.0,23.0,2.0,26.0
Gyt0mOHEvgsH,toys,150.0,16.0,6.0,20.0
LVRBqmYzAGde,toys,283.0,19.0,12.0,14.0
b8v1i53HAnFw,toys,8400.0,61.0,13.0,61.0
z4Jm4CstGGvo,toys,150.0,11.0,16.0,6.0
k1G4RHt3R7Nk,toys,950.0,20.0,35.0,20.0
oszbaaMMbVSv,toys,300.0,25.0,5.0,24.0
F1FBNZnox1VK,garden_tools,16400.0,100.0,30.0,30.0
uhR7YKVFm3CF,toys,1400.0,20.0,30.0,20.0
SxshRarIkiHQ,art,5900.0,40.0,10.0,30.0
wMRWArc2aEnB,toys,850.0,38.0,7.0,28.0
lItR6oH02RkW,toys,2700.0,31.0,33.0,31.0
kqEjzCiTBmU3,food_drink,2950.0,17.0,22.0,17.0
iitxZVjcRZko,toys,1500.0,38.0,11.0,30.0
OuC7p6XnXRPX,sports_leisure,1136.0,24.0,21.0,18.0
brKswOkWPtqO,furniture_decor,650.0,20.0,35.0,20.0
Db9Fy0A0f8Le,toys,1850.0,40.0,10.0,30.0
0OQed2ObE2vR,toys,500.0,16.0,15.0,15.0
FCc6TWUWdrfn,agro_industry_and_commerce,125.0,20.0,4.0,13.0
0NQ4UjxIDRHt,toys,450.0,18.0,8.0,18.0
ngBjN7lkpLic,toys,250.0,16.0,2.0,11.0
VyvqSoUrvQ46,toys,363.0,18.0,13.0,13.0
lvk0Q8gNGzrm,perfumery,460.0,20.0,14.0,20.0
VmpvTwVAuoil,toys,700.0,16.0,26.0,11.0
t6uQ7LSSVq8j,toys,550.0,17.0,17.0,17.0
TdryLJINHQ9O,toys,800.0,30.0,10.0,30.0
BAgaOojOVjcE,toys,8000.0,40.0,40.0,40.0
5LuFuaNE3Qmz,toys,450.0,60.0,8.0,36.0
9kxylyzLc43h,toys,50.0,17.0,17.0,11.0
upnbECQPvxP6,small_appliances,1250.0,24.0,20.0,25.0
JKVUiz45iGB8,toys,1614.0,31.0,16.0,28.0
N6w5sp14LqYs,toys,1550.0,32.0,10.0,28.0
XXeifagCtynr,toys,150.0,18.0,9.0,12.0
NaTxVTArZsox,toys,150.0,19.0,7.0,12.0
mpsEPJSvB2iM,toys,300.0,40.0,5.0,40.0
VzjvTAi7GXmJ,furniture_decor,1350.0,35.0,24.0,25.0
uCnShK796Rpb,toys,1700.0,28.0,14.0,22.0
iqc0GmQKCPGY,toys,5508.0,62.0,43.0,56.0
Nj1fNHCDcbif,toys,24200.0,40.0,90.0,60.0
2wAGSCJPFeKE,,300.0,24.0,24.0,11.0
QQh3add5yA42,toys,250.0,25.0,7.0,14.0
1f74c4RusbFv,toys,814.0,32.0,16.0,15.0
FfiMQzl2g9IG,bed_bath_table,350.0,25.0,9.0,19.0
vnDZUy5YQXrG,toys,600.0,25.0,25.0,25.0
8OInt3C4fUKN,toys,583.0,20.0,21.0,20.0
8RPVxbvn4wxa,sports_leisure,1032.0,17.0,15.0,16.0
EVZOS6VfKlbj,toys,1700.0,33.0,27.0,26.0
4xl3DUy6JOK3,toys,350.0,36.0,6.0,22.0
zgeloe0hFyo4,toys,150.0,16.0,5.0,20.0
MfWb0wIB3VGk,toys,1000.0,30.0,20.0,20.0
6wVwV3l3CjzU,furniture_decor,900.0,40.0,8.0,40.0
2p42f2v8d3Wv,garden_tools,1100.0,35.0,5.0,11.0
ZujfbPddp1Z1,toys,300.0,16.0,16.0,16.0
UgkSjxoiV9Ev,toys,2600.0,50.0,10.0,30.0
hWgatPoY8V41,toys,200.0,16.0,3.0,11.0
kyYQuMFef3N5,toys,700.0,35.0,2.0,35.0
pSqmZ5ursPGa,toys,950.0,35.0,25.0,20.0
1R4mI0kEHYl8,toys,1150.0,30.0,5.0,20.0
YDsZUqkc8EXK,health_beauty,318.0,18.0,12.0,16.0
WdEGMSKFxbEZ,office_furniture,8450.0,53.0,50.0,16.0
xhKKE0KARwKR,toys,350.0,20.0,11.0,11.0
g8r3SSOvOn9Z,computers_accessories,800.0,29.0,13.0,20.0
y2MoCBeDMy0G,fashion_shoes,700.0,22.0,12.0,33.0
7GIjUvQZSLyQ,toys,2550.0,105.0,3.0,70.0
9ztXXxuFwu9A,bed_bath_table,500.0,45.0,15.0,35.0
Biwi1BNtUB7l,toys,1500.0,30.0,22.0,30.0
p9owG1LeMQyo,toys,2100.0,30.0,24.0,25.0
Ko9lGf3NAHhi,toys,800.0,105.0,6.0,20.0
fktP90PBiB23,toys,783.0,16.0,21.0,13.0
XVyIVySiwQvZ,toys,600.0,22.0,6.0,22.0
92V8C9xoOTQB,toys,300.0,23.0,7.0,15.0
oN4U7mAXXYDg,construction_tools_construction,4050.0,19.0,19.0,19.0
ChLU3wTSfyBe,,300.0,78.0,10.0,22.0
pxkjOhlmENu8,toys,250.0,16.0,2.0,11.0
IJJL2iT7InlD,toys,450.0,16.0,4.0,20.0
sRMoDTaSx4Io,toys,1000.0,20.0,35.0,20.0
QgbuaEBnEGut,toys,390.0,19.0,14.0,14.0
mkJfzipxBAng,baby,600.0,25.0,15.0,25.0
BLPv8inNEiHl,toys,200.0,16.0,16.0,11.0
dOk3rRSQJnm8,toys,600.0,20.0,6.0,20.0
IoQHXA3HERYj,toys,790.0,17.0,14.0,20.0
fI9baOy8biUe,toys,650.0,36.0,5.0,26.0
6rQWDwXACGok,food_drink,1200.0,16.0,23.0,13.0
EG4wDSpFyTth,health_beauty,250.0,22.0,10.0,18.0
NJViTnKS7TMz,toys,750.0,16.0,15.0,15.0
8KrXcnTforiz,toys,450.0,17.0,22.0,40.0
8fRjXkjSGjFo,toys,4350.0,20.0,20.0,20.0
rZ5pT7KeDGN2,toys,710.0,19.0,13.0,14.0
h2L3kgHs7Aaa,toys,700.0,32.0,15.0,21.0
UB3p29XpIvuX,toys,450.0,16.0,2.0,11.0
oNmPDznBCJ7E,toys,900.0,36.0,51.0,15.0
MEiIU7uFIrE5,toys,3100.0,30.0,40.0,40.0
70Nv0mjhiXH5,toys,200.0,16.0,5.0,15.0
y2x58tHZpF8a,toys,600.0,20.0,20.0,20.0
Y56hCEbD67J0,telephony,100.0,19.0,4.0,11.0
P8D02JsqiZRz,computers_accessories,250.0,16.0,3.0,11.0
4hTpDU3wzv3F,toys,300.0,18.0,12.0,14.0
S2nn8qNhSybo,sports_leisure,200.0,18.0,9.0,13.0
hxh41VdWybRv,toys,500.0,30.0,2.0,20.0
fGNJBBA4I6Sb,toys,300.0,16.0,16.0,16.0
Lpr8jV4Falt7,toys,2650.0,33.0,25.0,25.0
1a3amSW637Ie,toys,300.0,30.0,30.0,12.0
m37tNB2Eo4GW,toys,4400.0,43.0,15.0,39.0
JFKf4XiztTeQ,toys,250.0,16.0,10.0,12.0
WLCpnwy0jsjj,furniture_decor,1150.0,35.0,23.0,35.0
kmmt1qJJApow,housewares,300.0,25.0,2.0,17.0
AeyQgiHikogV,toys,5250.0,51.0,15.0,52.0
6bTDf1kttSI6,toys,200.0,18.0,5.0,18.0
ZPrRG3yZGc8i,telephony,100.0,19.0,3.0,11.0
P4JAnjLAmrCL,baby,5150.0,40.0,10.0,40.0
5a3fOLvOnQ3s,toys,396.0,18.0,11.0,14.0
tpyihP9R1n1K,toys,700.0,16.0,19.0,16.0
06fOd7FbI3IS,toys,250.0,16.0,2.0,20.0
rHSTHjYFnJS8,toys,9750.0,35.0,12.0,30.0
G4640SQ4F6gN,toys,459.0,18.0,13.0,14.0
GftRi9tXAeKO,sports_leisure,4800.0,60.0,30.0,15.0
hVyJTvUKrg7r,toys,4300.0,20.0,62.0,35.0
mu8D4v3kDrhc,toys,300.0,23.0,14.0,28.0
cUbrEiJUnIY1,toys,2300.0,30.0,24.0,30.0
xrdsgUMPdLtg,housewares,550.0,20.0,15.0,15.0
yCpKV9xGZCVR,toys,50.0,40.0,2.0,24.0
m8Yt7XB9Bb9P,toys,1200.0,23.0,18.0,43.0
Qf3jXDCJPvkJ,toys,350.0,19.0,12.0,13.0
gu52nUhbmETP,toys,9400.0,35.0,45.0,45.0
kvAXtKx8db3H,bed_bath_table,550.0,23.0,15.0,23.0
Usbl9psldv1z,housewares,1950.0,47.0,15.0,35.0
pFhrTs4IZ0fp,toys,100.0,16.0,11.0,12.0
gq5Cf2SgftFg,toys,500.0,16.0,11.0,11.0
M9Rq7Nx8etjk,toys,7000.0,26.0,47.0,27.0
0xFdF5kL2pY8,toys,550.0,20.0,10.0,14.0
QWaws5EnTx6p,toys,250.0,35.0,13.0,19.0
kSNr3UotKGlh,toys,3250.0,65.0,13.0,36.0
TY2pgwfFRgSQ,toys,300.0,30.0,7.0,20.0
