order_id,payment_sequential,payment_type,payment_installments,payment_value
Kvqhw1yBVC1v,1,credit_card,1,80.08
sgU73NjFaFka,1,credit_card,6,65.81
rRAH4u0Fq1Z9,1,credit_card,3,287.65
68M0EngoNiJQ,1,credit_card,6,251.98
QwbciqyZkAuM,1,credit_card,8,396.86
5dZm7Uzx72Yv,1,credit_card,6,38.49
y2hngVpXGKtH,1,credit_card,5,123.97
zGzGx56xg5fv,1,wallet,1,360.48
Ym7RJLBnlZ8m,1,voucher,1,33.48
ryMkLq8Xje66,1,wallet,1,181.76
FxkaobWFOPPA,1,credit_card,3,59.0
IOK8qIk8KAT8,1,credit_card,2,333.48
LdoscRutUPM0,1,credit_card,4,74.55
zTFMPrtcDP8B,1,credit_card,1,426.39
LEuBVmGFTPlq,1,credit_card,1,237.59
7K7uxEKqy7Rf,1,debit_card,1,333.91
VqMNU3TEBsb2,1,credit_card,1,228.61
uj14dadZQv5c,1,credit_card,10,412.43
qHRxp8V4cNRx,1,credit_card,5,26.74
7AqnxYyaCGyp,1,wallet,1,80.54
m5DmGDejxw3U,1,credit_card,1,662.62
KMyCsvRmdqbw,1,credit_card,10,386.66
vDYTs4sLPzyp,1,credit_card,1,643.33
6zG0mUH4zHKh,1,credit_card,10,398.42
pp4bTTd34nKx,1,debit_card,1,65.79
sEfH0MHil95B,1,credit_card,10,57.35
cjFNVLbggwtX,1,credit_card,2,228.56
wZW88rbGkvpH,1,credit_card,1,300.11
exqDHC1qW0zp,1,wallet,1,105.99
BzvfRcCYcb3w,1,wallet,1,214.88
eyAyvzmJr3dO,1,credit_card,3,47.57
raFv4rWemnsB,1,credit_card,2,208.13
OcChQ9SToKOa,1,credit_card,6,96.0
BtF0lJG1i2bO,1,credit_card,2,198.56
wzHNQ5aKb6UN,1,credit_card,1,237.17
KX4DEMtO09ke,1,wallet,1,309.57
pMcZh3HYn4kZ,1,credit_card,1,84.4
wXjFUm8GYzdd,1,credit_card,8,311.88
hjXDSbC6fEaU,1,wallet,1,1125.36
RnGV2nn83Ee7,1,credit_card,8,1697.45
uq0EKqwIM1I6,1,credit_card,5,127.37
zZG996wGPUnF,1,credit_card,4,5.5
V2STlrX8jDk6,1,credit_card,3,300.83
0hIcnMpqJK6i,1,credit_card,4,126.53
e8vLckdDCXST,1,credit_card,8,39.04
VXGEKmkZOod4,1,credit_card,1,203.52
aC9FZ3VN8qNV,1,credit_card,3,967.67
dm9BixUEs0xS,1,credit_card,5,496.45
uuuIfM6EMIYB,1,credit_card,2,227.34
kUbfSPGF2n70,1,credit_card,5,782.34
XYdR3SbXp3Qt,1,credit_card,3,94.21
eF2a7rQHaU78,1,credit_card,1,207.28
L2mvAQoD45UI,2,voucher,1,4.06
DqOB5U7Bbc76,1,credit_card,1,133.15
0fIPoPD1WQz3,2,voucher,1,89.49
vrWeUKOuJnJg,1,wallet,1,951.61
HF4Q53jiDvxe,1,credit_card,1,321.08
qlDl94Iufcq5,3,voucher,1,0.32
YczVfloDJtlB,1,wallet,1,189.25
xtShGXL1kmqM,1,wallet,1,6.14
QbVEuGWuIq91,3,voucher,1,25.58
nsU4mQfGOTx6,1,wallet,1,520.0
YRW2Vujrm0MC,1,credit_card,2,125.8
3WcbyGrMWyXs,1,credit_card,1,116.81
yVLV3uE1gvSD,1,credit_card,1,550.12
BEiPcJ4irgM3,1,credit_card,3,142.31
0HUef8WOCpqt,1,wallet,1,55.8
8K4BPdtHsCYR,1,wallet,1,637.65
Qb9bkqNeckiN,1,wallet,1,73.02
Bio9OiUnL5zT,1,credit_card,5,408.82
mMdTyXFfwcH3,1,credit_card,4,127.54
onE9JDhGmPXp,1,credit_card,4,516.73
b5KUoVyQdsrx,1,credit_card,1,308.47
oD8Rhwrb4PoT,1,credit_card,1,128.08
CV332jdEbW1I,6,voucher,1,284.65
DJXwltiUG7ME,1,credit_card,1,245.85
dctgZeDc7GdI,1,credit_card,1,665.87
XsMKqBDDk3av,1,credit_card,1,196.7
AdGgqSdAKuM3,1,wallet,1,114.54
2MGEYHoJJbfP,1,credit_card,1,123.67
6J9eAnzyHf6G,1,credit_card,5,447.91
4XWl3h1Ei1qa,1,wallet,1,222.87
lU9VGhwpTxQY,1,credit_card,4,121.38
AL2FgReHzT6b,1,credit_card,1,62.51
ZFK6UwXLiMSu,1,credit_card,10,395.45
YRrxPRzYEZgR,1,credit_card,1,50.39
H7c4qUHu0N0L,1,wallet,1,226.57
8ARDzqCFxJzP,1,credit_card,1,92.81
xQ6pLv9FzS7B,1,credit_card,2,104.19
Z45VFed4U0P9,1,credit_card,1,170.23
hbW2VnGtUvIr,1,credit_card,10,68.52
Cl3287UqLVyE,1,credit_card,4,186.13
PFKHD43pkqkY,1,credit_card,1,513.46
aWtSMppkZRQl,1,credit_card,6,34.48
As0JAgTzYGQh,1,wallet,1,235.88
c2PpQUq6iI2f,1,wallet,1,15.9
CtUzxQTW3Cgb,1,credit_card,3,149.31
2S098IKzL5As,1,credit_card,1,311.6
8j3zqtc5RbMY,1,wallet,1,213.21
lHHQmdpEpqtg,1,credit_card,7,130.42
IFKxD5d61DZq,1,credit_card,1,51.66
JoObrJXg4RZg,1,credit_card,9,360.81
2wjhX8kaTFtV,1,credit_card,2,135.72
1kPJyhq6KFKV,1,credit_card,3,253.35
oaVgLRs6JlZu,1,credit_card,2,328.06
x5G42EDm3FKH,1,credit_card,3,504.56
9EwU7IPg2ayC,1,credit_card,2,232.17
1vjZVd8hvKOu,1,credit_card,3,59.79
oFJOQWVo3NbJ,1,wallet,1,142.51
pdzcdZfo8kHa,2,voucher,1,79.54
9QQVhF4ANT8l,2,voucher,1,1978.18
KxYyDiCSLNnT,1,credit_card,1,130.29
RRQaGhssqXKj,1,credit_card,5,12.6
BUBsybn3RKYw,1,credit_card,1,32.92
Mh5r3dvXUhEe,1,credit_card,1,718.64
iCRs2OmfGFwc,1,credit_card,6,116.64
YxUiJWFafDW1,1,credit_card,1,15.0
TQYTs0H62ZN4,1,credit_card,8,42.83
y415tG6ovqwq,1,credit_card,5,213.73
92jBEadWthdb,1,credit_card,8,110.72
5eoJGo9ddsbO,1,credit_card,1,96.96
S3Eaq7Os3VcO,1,wallet,1,212.83
DFFFQHbokq7Q,1,voucher,1,626.76
VIfKlVdcQYyO,1,credit_card,1,721.74
NakYZnqCM984,1,credit_card,5,476.52
qCvWeYuYnWwZ,1,wallet,1,288.43
6BpZOnPa72e0,1,credit_card,3,335.86
WNK1u98dWbXw,1,wallet,1,31.87
5fGHc1OqMGHL,1,credit_card,2,790.68
aImkq4FwEVly,1,credit_card,1,233.99
xaqks4N3dRP6,1,credit_card,10,250.32
NVdAgtrARaWT,1,wallet,1,272.32
58BSyqgM8qrY,1,wallet,1,94.39
BvciCFHAT4dM,1,credit_card,1,245.57
Fa7TcACZxsH3,1,credit_card,2,174.08
whMOkClkHyKi,1,wallet,1,1129.41
hhOEpphT3hDI,1,credit_card,8,220.18
jxduxQ8F3E41,1,credit_card,3,125.16
bZZ3jLmFNfif,1,credit_card,1,88.57
p62ZVwnpd3oE,1,credit_card,2,217.82
ZBPa5otPtwfK,1,wallet,1,135.34
pr8k2u1zMNYI,1,credit_card,5,61.61
cVyGWibNIqMl,1,credit_card,3,178.97
atHUeSeFOYj3,1,credit_card,8,57.88
U8kQlSOrcwzV,5,voucher,1,596.76
U4Z1YX2pN4dT,1,wallet,1,210.68
ZZaXFz8AjGex,1,wallet,1,2028.75
qmDwuHgvIhv4,1,credit_card,8,384.66
A3o81jXvIDFP,1,credit_card,5,220.27
RIScWErRp594,1,credit_card,10,343.55
W8HYWwrSHpXe,1,credit_card,1,20.65
Dshc0paQX6DU,1,wallet,1,253.07
qv5FuGrslxYJ,1,credit_card,1,1157.19
g2I9vFo3jCnW,1,credit_card,2,132.22
S22VUs3TtDYw,1,credit_card,3,6.25
FM6izW9fwdRB,1,wallet,1,47.5
WEQWfHCN4UOH,1,credit_card,4,97.19
wZ2NBZOfuZWJ,1,wallet,1,48.33
fIAP1Mcr1w7Y,1,credit_card,6,330.65
UXGNctkTySKo,1,credit_card,3,24.72
2p0JWqohlDL1,3,voucher,1,74.36
fnuW92cOCMoi,1,credit_card,4,4.58
XTZOD06yKnWU,1,credit_card,8,1812.71
gBxuwAeyN37O,1,credit_card,4,244.22
fupVF38qgBqZ,1,credit_card,4,156.09
yUz8t69QuVLd,1,credit_card,5,98.49
VyZiwzRvCtcR,1,credit_card,1,519.37
z8zjs5rVlsuD,1,wallet,1,192.42
yTZIHoOnYsOl,1,credit_card,6,597.8
wXZUNlUTyMHt,2,voucher,1,227.68
tyRNRcebJutU,1,wallet,1,230.0
tCV6MBQdM2tx,1,credit_card,1,25.58
nTTHJzHpdkGA,1,credit_card,1,154.23
Lga3gSupoh4a,1,wallet,1,311.0
zfXiRNIx5OzN,1,wallet,1,148.2
jKwmRHV9LS9m,1,credit_card,8,351.18
lbZYtu1SK4RK,2,voucher,1,494.93
P8slHab2c6ho,1,credit_card,10,76.45
t9w2ZUBQACj5,1,credit_card,2,175.99
Xdvmxirupm68,1,credit_card,1,208.32
S1ZZivWb7ui0,1,credit_card,3,157.67
3SL2KDeelsBr,1,credit_card,5,248.48
fSZNBCDYdkZr,1,credit_card,1,183.69
x606QTwtSZzh,1,credit_card,7,373.13
3JKT4VP7Ny1G,1,credit_card,2,28.64
Bd7Rh3ulED3y,1,credit_card,7,188.77
xj5tqT29d5NX,1,wallet,1,4.6
AvAPpMiIOiV9,1,wallet,1,225.75
SvLfk6rl8QL8,1,credit_card,10,192.88
rUFmgF6Uhw0H,1,wallet,1,337.33
vRJftn3HVqEQ,1,credit_card,4,66.1
ksVRCy4alY9N,1,credit_card,2,221.39
tFhlNLeNx9Ua,2,voucher,1,451.76
k25ifV10NrFA,1,credit_card,8,124.16
9E7rsdwYPyx8,1,credit_card,5,141.28
WYnMUecEOPrh,1,credit_card,1,315.12
JA0uo6sM7NTu,1,credit_card,9,31.71
WMXF2JIqY0dv,1,credit_card,8,611.44
HPwH1WgLv4SZ,1,credit_card,2,294.54
EvBej3cbFXdw,1,wallet,1,375.0
WpzBsXcoB2NH,1,credit_card,4,228.41
CY8epv9sYkoM,1,voucher,1,31.4
QVbs3YEjA889,1,credit_card,1,40.88
ru8zW1mGwh5A,1,credit_card,6,211.04
8QGhswMtfSp7,1,credit_card,8,1368.87
xygJA1KJLe7g,1,wallet,1,240.96
xdZSOef0nwqD,1,wallet,1,197.81
IpxRmyMDBRTo,1,credit_card,10,657.05
UJEegCYRnMeY,1,credit_card,10,278.46
u9uwzFmWKR6E,3,voucher,1,332.96
fRat9nqREPnS,1,wallet,1,238.53
Pr7pD6kSbRwv,1,credit_card,1,622.64
7dsXD604jAs7,1,credit_card,1,217.96
iyvVXUODfMGJ,1,credit_card,1,151.81
nSwifomhT1EP,1,credit_card,1,173.76
Dkia4Y8oyMQN,1,credit_card,4,124.05
P3eiERvO5yCM,1,credit_card,1,3.85
LLff9flR5AJy,1,credit_card,3,100.06
xyZUMDkzAUjs,1,wallet,1,62.63
LRiBjThu5eCo,1,wallet,1,185.46
PzW4Zag26T7P,1,credit_card,1,1013.85
UaLW79eAZ6H9,1,credit_card,2,1966.91
mLsoWKDMp6zR,1,credit_card,5,34.88
IHTjV4iVMiIQ,1,credit_card,4,144.08
N0fYfHhwoQRx,1,credit_card,1,178.89
xekKVZT3HlYy,1,credit_card,4,66.81
4PphvuWbRJzI,1,credit_card,2,570.71
pf5ueSEwABiC,1,wallet,1,258.81
BWBAKw2mLFzB,1,credit_card,5,486.66
0xYma9PrKoWk,1,credit_card,1,57.42
sgzC2E6B1y7d,1,credit_card,1,137.62
Ch9sxa0kE1k4,1,credit_card,3,478.9
rPV7BtWJL69t,1,credit_card,2,161.31
qRSWGw7NoQBU,1,credit_card,6,47.28
qGpDYXaXQcyQ,1,credit_card,1,192.69
yddYXtzL32bW,1,credit_card,18,378.96
NA7qSh72pdco,2,voucher,1,281.08
A3ZgCaNob8ZS,1,credit_card,10,11.8
MMsPGktQfHoD,1,credit_card,1,222.21
DjC2J08Y3wTl,1,credit_card,8,204.29
zXnhYJd0WVGs,1,credit_card,1,1328.08
n6xY2FfwSMGP,1,credit_card,10,421.35
23VtiwyJo7TR,1,credit_card,2,834.1
YRDY9c0lOY4l,1,wallet,1,202.68
2iqBp52rAtc1,1,credit_card,3,68.7
T329kUmjniKI,1,credit_card,2,177.44
ZI5XPqALPoji,1,credit_card,1,584.08
PKxm9oMqYQy0,1,credit_card,3,195.57
GYBKKZP01m8h,1,credit_card,2,218.19
KtL4szc2lJJI,1,credit_card,3,41.96
2qFqDDp7w0T7,1,credit_card,5,153.64
Ww0bS9pIgivn,1,credit_card,1,665.87
VJezFKK1mrLt,1,credit_card,6,125.09
HqJUYjlkX1iq,1,credit_card,2,196.12
bj3xDEE0gwog,1,credit_card,2,591.88
anRUKjPIPhVY,1,wallet,1,147.94
B7WgQSzCltq7,1,wallet,1,398.69
B3652HVxyQf7,2,voucher,1,359.91
IUAolrjAvUwP,1,credit_card,1,422.59
4KI8jvbjMFt9,1,credit_card,1,146.23
WTiUSWPmPiU1,1,wallet,1,117.68
kPPRhY6g8ky8,1,credit_card,3,120.21
kMoAuzeUMBC9,1,wallet,1,29.03
bKTb3Dzk8VeN,1,credit_card,3,61.53
dkfXhbvTYRKB,1,credit_card,3,0.54
hXLiMjcVCL35,1,credit_card,8,84.58
XbIe1pB0JnW5,1,credit_card,2,190.04
BDiaHeZVG20s,1,credit_card,2,220.08
OvFVR3dnZYUd,2,voucher,1,76.61
HntlHvFwgfJ4,2,voucher,1,172.34
R3QlQOJVOqqE,1,credit_card,1,183.33
3A7j8MDuI0b7,1,wallet,1,113.52
74TUrVhaQW5s,1,credit_card,6,1.03
5rvp6UG6uMMG,1,credit_card,4,6.83
NHzWBOQYKppN,1,credit_card,1,307.86
xOd5ocXmfcAH,1,credit_card,4,236.04
QxP2N7iWHiw8,1,credit_card,4,274.47
cpK6HnPvWobJ,1,credit_card,8,50.2
wbVznbbzud3t,1,credit_card,1,173.13
ojtJgtzFAUn9,1,credit_card,7,194.63
VjNTyuA0DGpQ,1,credit_card,3,74.63
y4LRSwuBozEt,1,credit_card,1,274.29
Huo9hSA3WoZM,1,credit_card,5,107.77
opghm1jZcLN2,1,credit_card,10,144.18
9EsuYQnOUZcV,1,wallet,1,118.79
F3LjhqvqFkoA,1,wallet,1,136.46
1Id9tUNRZCVP,1,credit_card,1,128.01
3Xml7ix7N9aA,1,credit_card,1,273.55
yzxqi7dBl8IJ,1,wallet,1,235.61
SOPGrDsfaLaB,2,voucher,1,145.48
SdovAlRREemg,1,credit_card,10,364.44
nD19BnHDKR7v,1,credit_card,1,267.94
PGquDe70CrUc,1,wallet,1,59.13
5NKOjhRLPD9T,3,voucher,1,27.37
S4eBzqdvTmfg,1,credit_card,1,27.79
7T1aLZGoJP2A,1,credit_card,1,280.06
2kV95jBXGxCm,1,credit_card,6,41.83
EEixhbcqG4qw,2,voucher,1,1843.85
6ytJOCEdaG6l,1,credit_card,4,68.25
Fv27PsCvJIw8,1,credit_card,1,60.58
95aieJ48DN1w,1,credit_card,2,172.38
f7MRXiSinJLc,1,credit_card,7,78.48
O4E1hdvy6H0G,1,credit_card,2,114.56
pPCbkFS2UPag,1,wallet,1,70.23
i8ew6Kj7rkR1,1,credit_card,3,1047.32
ZTU66TndzHHP,1,credit_card,2,85.75
H6ZATNfAlNMK,1,credit_card,3,595.94
wT2i4JTElxQQ,1,credit_card,3,382.88
j2y87GItW7AX,1,voucher,1,85.0
CJ4AO8ZlJjft,1,credit_card,1,83.38
26gRcNfPFNP8,2,voucher,1,25.58
VPnXARhUG6e9,1,credit_card,9,840.26
V2EWzmPgcnow,1,wallet,1,136.7
k3UpdRpsMy8H,1,wallet,1,231.26
tEK65CE2v4r4,1,credit_card,6,265.98
tDK9rgJZgQTI,1,credit_card,1,56.09
zBMp2jtoTooD,1,credit_card,3,253.01
HL51RQzSVfbX,1,credit_card,1,54.89
1h7W7vve1LRH,2,voucher,1,1843.85
U8LKDLfP3sZ3,1,credit_card,10,49.23
syU7dBpJDKbf,1,credit_card,2,409.79
qiGVt8hW756M,1,credit_card,3,52.42
UFi5IFA9NzDr,1,credit_card,10,150.36
WN2LZSOm4CRz,1,wallet,1,270.75
ahEkmM2eCxje,1,credit_card,5,224.95
eM067smQYBwa,1,wallet,1,690.06
BsGwpYVVZdRz,1,wallet,1,5.78
iBwKKoyi4nCS,1,credit_card,3,214.98
mGyvbVNVaedT,1,credit_card,5,340.67
44MXY9lGeazR,1,credit_card,3,126.72
FpBxL66bFszR,1,credit_card,1,32.92
TADmrSKzB55V,1,credit_card,3,51.87
L1M8NDmadGqd,1,credit_card,5,177.8
VgvadX30JunE,1,wallet,1,203.04
UvICB4cBabPs,1,credit_card,3,485.59
HzLfFMyTCU0D,1,wallet,1,820.62
PgX509pM7kjK,1,credit_card,8,94.5
2Y884lnTbiuT,1,credit_card,5,492.87
5ZyBjT8vsLXq,1,credit_card,5,89.52
FCrCkUPmPbhI,1,credit_card,1,76.39
hbFDSo6ZDqwy,1,credit_card,8,113.97
mjRtwHXTfORM,4,voucher,1,42.77
Vlf07tqzL0Wn,1,wallet,1,177.59
URyphSUyVjF7,1,credit_card,1,138.52
jT48BPNJLAtl,2,voucher,1,423.85
nNlzQ7zthPwv,1,credit_card,4,145.1
dnJYuyRXHlH9,1,credit_card,1,133.83
Sulr5lRPLPAU,1,credit_card,1,432.48
DE5zAS50tgxB,1,credit_card,2,839.28
tpFwQhfQZlWh,1,credit_card,1,104.36
hpdKyb1zo3cX,1,credit_card,1,273.32
OFT0lOUESIkK,1,credit_card,1,56.01
G5E5Kr2MhAFw,1,credit_card,1,225.31
nKJngsvMPFsL,1,credit_card,1,184.22
JpVrCpf7hbDp,1,credit_card,6,407.04
GV7DsKL5Gjjv,1,wallet,1,36.24
pu4yxVkqOyVk,1,credit_card,2,273.69
KupiKje40oKZ,1,credit_card,7,34.73
ShOQ978uJuRK,1,credit_card,3,137.9
wBuRAcWY1xW6,1,credit_card,4,309.29
EDrv2jreqbl7,1,credit_card,1,119.42
uaJdk90YDpJq,1,credit_card,3,315.63
p6n5p7ji7YVb,1,credit_card,2,397.96
Lenn3jsf6wgp,1,credit_card,2,50.62
bx4Ex6D82Krn,1,wallet,1,272.58
do72QwwDlwxN,1,credit_card,1,227.96
HYISVZ9AA23B,1,credit_card,2,83.62
pLgG7dwCyNBH,1,voucher,1,133.9
ktikmKdmnFqa,1,wallet,1,18.66
5imAtaVFiFW5,1,credit_card,2,228.24
7bGddcyojvBf,1,credit_card,6,328.38
4J5IytoTJWYE,1,credit_card,10,207.56
fINFHUzuDaar,1,credit_card,9,214.96
Wicx1vTSFV7t,1,credit_card,1,951.61
47sOb0OEI0hj,1,credit_card,3,230.57
Y44Jg4HkrpCf,3,voucher,1,157.79
uCdgiT3mSeUi,1,wallet,1,285.73
KPpjWcarDyqU,1,wallet,1,2082.36
bEDy14A4oipT,1,wallet,1,224.78
bjpiyjjvdmIe,1,credit_card,5,143.34
YToEIybRkEab,1,credit_card,1,391.83
5hc6qXRHZnIM,1,credit_card,4,161.45
OsC7Ry1YEnKX,1,credit_card,1,47.22
J2JcnIrL9WiF,1,debit_card,1,155.08
bthhDhj9svPV,1,credit_card,10,363.64
fE13WScnKhSf,1,wallet,1,243.82
Mw6XYHfJb52s,1,credit_card,1,157.58
IcdOeyOoEtDr,1,credit_card,10,388.24
N474ihdddxfj,1,credit_card,1,160.86
Sl6KNefRsnUQ,1,credit_card,1,62.44
9MR8r1uDRFnT,1,credit_card,1,456.15
0q5CvE4YnkX3,1,credit_card,1,193.4
b1pPLPQfMD1e,1,credit_card,2,0.86
jkvUlSHY3Sxg,1,credit_card,10,45.08
OXDFEmOsroDn,1,credit_card,1,98.69
JgrhOKmO6NPe,1,credit_card,10,45.63
U8faHg3UGBkW,1,wallet,1,44.4
tBZSRLYCCpBt,1,credit_card,8,52.3
cxlsDGzzTWfN,1,wallet,1,196.0
Iju6i24rNsQ6,1,wallet,1,260.08
m0RLZ7mE9W15,1,wallet,1,252.97
lOKTNJVKmA5W,1,credit_card,3,328.54
etTvQD89Y6jK,1,credit_card,3,236.86
WtnmV6ylACtW,1,credit_card,1,33.88
xZbCQkh9ehnQ,1,credit_card,10,209.21
cAPoYwvC9YKY,1,credit_card,3,135.0
hKn6ad5n9hKu,1,wallet,1,201.98
XAzpRegHxagp,1,credit_card,1,406.56
UNZ2WLPyJyoy,1,wallet,1,41.14
6CTXXp7IPw68,1,credit_card,1,604.44
SY4TyY42VlR1,1,credit_card,3,141.24
9aKtAZtAZlBS,1,credit_card,5,296.35
6ysSZcNiaGtf,2,voucher,1,51.76
LdyIf0iqwiui,1,credit_card,1,129.0
F9mM9d9hq9kH,1,credit_card,1,201.73
VikZbd5iFzTK,1,credit_card,1,131.27
sjnEU5mxcRkp,1,credit_card,10,225.24
GLHGneBaYONM,1,credit_card,3,81.32
McQFmn9BYQOx,1,credit_card,2,103.44
ByJ0kMnbSifX,1,credit_card,1,293.07
os4pyat06lWw,1,credit_card,8,105.35
B2bplUApmNWF,1,credit_card,1,73.67
nAn5W5FP6vvf,1,credit_card,3,70.52
OxYxgGV4ZJOl,1,credit_card,8,350.54
4Av6IrsFK4hA,1,wallet,1,403.95
KtUYl8ei07z0,1,credit_card,4,114.0
OAtOGTdwwbni,1,wallet,1,891.86
QYbEx9oPtfVm,1,voucher,1,193.39
cPBvzoKqakPk,1,credit_card,8,44.33
EAnFYZHMHGvz,1,wallet,1,483.09
0sVKV7eIZ1J4,1,credit_card,2,368.47
gDJybhxP1LiQ,1,credit_card,1,63.24
nXH2xLoPicGQ,1,credit_card,7,179.87
dBqQiTJLwy6v,1,credit_card,3,104.1
dv5pF0pC5hMw,1,wallet,1,123.97
YR8UDzIw3S74,1,credit_card,1,466.84
oCcDkgGv8OUh,1,debit_card,1,100.62
h7tGF8fJodZf,1,credit_card,5,101.08
hkItleJhBTi5,1,credit_card,6,226.58
0cZiwzwcsYC0,1,credit_card,4,60.15
2wv7hDe4tZaI,1,credit_card,1,147.62
r8OoM60NpU9I,1,credit_card,1,145.29
O1Oymfh9ijaf,1,credit_card,8,717.23
pM73z4zo7gWp,1,credit_card,1,585.64
DHH0nSosXeSE,1,credit_card,1,1040.01
urXf0lbvftAV,1,credit_card,1,139.17
GceRxnvPLY0s,1,credit_card,3,20.68
QVLvnLuuH0rB,1,credit_card,1,125.27
7aTvDdUciAF8,1,wallet,1,27.38
Awg6Rd4mVJJ4,1,credit_card,5,155.29
9d0eKDa1GJJM,1,wallet,1,110.29
uapze8kNZQJk,1,wallet,1,112.96
JWlymuGjjyNr,1,credit_card,1,317.95
t5q2h9zX42mQ,9,voucher,1,201.95
vvW6re7mvPWy,1,wallet,1,98.43
AhGPOdKQdXWt,1,credit_card,1,51.53
gsuAnpJ7rNmB,1,credit_card,4,193.73
6UZObt5N29KZ,1,credit_card,2,27.67
MJ5tsu3QyUcg,1,credit_card,1,71.19
5MAzAf4DuS0o,1,credit_card,2,188.79
wSV4TBRr3tez,1,credit_card,1,236.58
YSdZTfZql1ct,1,wallet,1,285.26
l6dLLlrVO3ZQ,1,wallet,1,307.46
RuGFUSsRBrOJ,1,credit_card,2,24.7
WvCJH7Jtsn2d,1,credit_card,4,290.68
JUY1Ptqg8kPf,1,credit_card,10,349.1
lIjZux8pTOR8,1,wallet,1,183.96
z6IgHUaXnNZe,1,credit_card,10,26.36
xDAiTxgdEyI1,1,credit_card,1,32.08
6uczF0lbNngc,1,credit_card,10,245.89
wrTzuKCF7afB,1,credit_card,5,134.67
WpX3Yy3KIauF,1,credit_card,1,97.49
n1xtqMuGZ5f9,1,wallet,1,81.03
snFadJOB0VTW,1,wallet,1,146.78
2AL6Q6BIUPms,1,credit_card,5,56.87
FaM1nCPvDE31,1,credit_card,3,90.74
RmufqENFuH2h,1,credit_card,7,740.4
6fgY4jE9eBQw,1,credit_card,1,150.09
5gDG3NgO2qnK,1,credit_card,6,596.64
CJrBsAfsSNdz,1,credit_card,3,57.27
0k3wbnsOf5LE,1,wallet,1,161.85
OQQ4kElhI9Cr,2,voucher,1,148.36
hJsl2BgAI6oM,1,credit_card,2,169.31
XGq00v2wtUkl,1,credit_card,2,88.1
BclyNWGXFGfv,1,credit_card,1,315.4
QFmqGl8W0mnQ,2,voucher,1,147.09
ESw2E0HsFsJs,1,credit_card,8,234.42
tUsZMS1GgfXf,1,wallet,1,223.27
LN4Bqr1l85RD,1,wallet,1,323.87
iQx3XeeIuTEP,20,voucher,1,5.79
1U40t5W4nFi8,1,credit_card,1,205.88
7RoEQvUbr1c6,1,credit_card,3,154.61
D0gtfRMPfDYl,1,wallet,1,22.61
zD8hmc1KwKOF,1,credit_card,2,181.59
SZ1YN3g7e9GJ,3,voucher,1,33.48
2K2RJA1qo1TS,1,credit_card,2,688.44
QgU9Lq9NN7nA,1,wallet,1,546.25
JNpOXKHwgcBS,1,wallet,1,298.67
HI8gInBWGmq6,1,credit_card,1,256.24
ucwzVwLxYfxQ,1,credit_card,2,46.38
3PdTfxT1WkQS,1,wallet,1,241.27
pKFT9wIpxhCF,1,wallet,1,97.45
qRd9od5BzeOW,1,wallet,1,75.69
jX73MgKhvErq,1,credit_card,6,558.04
1KdUGz3nF2z8,1,credit_card,1,519.48
9KXZtZcviHg8,1,credit_card,5,153.32
RDGwZ9gvuaKm,1,credit_card,10,160.56
gCWKsasZpSYQ,2,credit_card,1,315.87
f1Wqn2J6HSaA,1,credit_card,1,207.4
Zc4QcQavrswF,1,credit_card,4,1992.42
bPttJiyPfhN2,1,credit_card,3,218.7
VQ8tozHc9dE8,1,credit_card,3,49.61
WvppIuCpGQLw,1,credit_card,3,9.56
rSSMtMtvyw88,1,wallet,1,147.94
cxqaVuaDDSLz,1,credit_card,10,263.52
YWKo1TyK8EP1,1,wallet,1,41.46
PVqS4MirGOcN,1,credit_card,1,135.2
awC0m7DXP789,1,credit_card,2,34.22
LhJtdGDfTzH2,1,wallet,1,206.86
UHNzfdAzDC2w,1,credit_card,8,149.16
FBk6ewyoYOsd,1,credit_card,2,170.32
c7O5gRMsf6dl,1,credit_card,8,272.76
KFWVajH7TciK,1,credit_card,3,24.18
VhacwSgNSmNh,1,credit_card,3,228.24
lqYGmzMqaNZz,1,credit_card,1,46.38
jrAv45Nqd2uD,1,credit_card,10,253.87
2pz8mY8nQ0r7,1,credit_card,2,1806.68
Zcud1fsEmjMZ,1,wallet,1,159.34
KCrgbNTFTCIr,1,credit_card,5,156.95
IE14aRQMasqP,1,credit_card,1,12.53
rRRFva0HhWtH,1,wallet,1,72.1
NVl0ldcjkP4H,1,credit_card,8,196.49
uh3pOzdCaWa6,1,wallet,1,148.99
5MzHwyx6ZRtY,1,credit_card,4,56.11
KHOhnnQnteul,1,credit_card,2,570.56
2mGAoYbX1lhy,1,wallet,1,337.42
cyzy7BV81bFF,1,credit_card,8,139.58
kuHiSxwoT8lH,1,credit_card,2,523.71
OhMKc8HfeFFX,1,credit_card,5,118.85
YNsl0NKqMU34,1,credit_card,3,184.3
tLYulpuhBeyE,1,credit_card,6,575.69
2gwYac8IjXZB,1,credit_card,3,313.93
3eadKNpOjtGd,1,credit_card,8,92.12
uZoBewehhQv1,1,credit_card,5,47.01
GGZjsg0gsJuP,1,credit_card,2,279.17
WgJtoYJJuaKJ,1,credit_card,1,195.32
vhbcdlu4nFjq,1,wallet,1,90.9
Cv760BfxO9Jh,1,wallet,1,130.96
umgxwCjlLAuq,1,credit_card,2,29.89
pLCWhsxjJjbw,1,credit_card,3,219.49
SiksDlu4Aq20,1,credit_card,2,155.7
NujBJo7GHiFK,1,wallet,1,296.81
